CASCADE_ID,HRU_UP_ID,CASCADE_TYPE_UP,UP_ROW,UP_COL,UP_X,UP_Y,HRU_DOWN_ID,CASCADE_TYPE_DOWN,DOWN_ROW,DOWN_COL,DOWN_X,DOWN_Y,CASC_PCT,HRU_STRM_SEG_DOWN,HRU_RCH_DOWN
      5353,      3693,1,        47,        59,   219627.7968750000,  4369004.0000000000,      3694,1,        47,        60,   219717.7968750000,  4369004.0000000000,0.500000000000,         0,         0
      5354,      3709,1,        47,        75,   221067.7968750000,  4369004.0000000000,      3630,1,        46,        75,   221067.7968750000,  4369094.0000000000,0.500000000000,         0,         0
      5355,      3709,1,        47,        75,   221067.7968750000,  4369004.0000000000,      3708,1,        47,        74,   220977.7968750000,  4369004.0000000000,0.500000000000,         0,         0
      5356,      3776,1,        48,        63,   219987.7968750000,  4368914.0000000000,      3697,1,        47,        63,   219987.7968750000,  4369004.0000000000,0.333333343267,         0,         0
      5357,      3776,1,        48,        63,   219987.7968750000,  4368914.0000000000,      3775,1,        48,        62,   219897.7968750000,  4368914.0000000000,0.333333343267,         0,         0
      5358,      3776,1,        48,        63,   219987.7968750000,  4368914.0000000000,      3777,1,        48,        64,   220077.7968750000,  4368914.0000000000,0.333333343267,         0,         0
      5359,      3777,1,        48,        64,   220077.7968750000,  4368914.0000000000,      3698,1,        47,        64,   220077.7968750000,  4369004.0000000000,0.500000000000,         0,         0
      5360,      3777,1,        48,        64,   220077.7968750000,  4368914.0000000000,      3778,1,        48,        65,   220167.7968750000,  4368914.0000000000,0.500000000000,         0,         0
      5361,      3787,1,        48,        74,   220977.7968750000,  4368914.0000000000,      3708,1,        47,        74,   220977.7968750000,  4369004.0000000000,0.500000000000,         0,         0
      5362,      3787,1,        48,        74,   220977.7968750000,  4368914.0000000000,      3786,1,        48,        73,   220887.7968750000,  4368914.0000000000,0.500000000000,         0,         0
      5363,      3854,1,        49,        62,   219897.7968750000,  4368824.0000000000,      3775,1,        48,        62,   219897.7968750000,  4368914.0000000000,0.500000000000,         0,         0
      5364,      3854,1,        49,        62,   219897.7968750000,  4368824.0000000000,      3853,1,        49,        61,   219807.7968750000,  4368824.0000000000,0.500000000000,         0,         0
      5365,      3932,1,        50,        61,   219807.7968750000,  4368734.0000000000,      3853,1,        49,        61,   219807.7968750000,  4368824.0000000000,1.000000000000,         0,         0
      5366,      4238,1,        54,        51,   218907.7968750000,  4368374.0000000000,      4237,1,        54,        50,   218817.7968750000,  4368374.0000000000,1.000000000000,         0,         0
      5367,      4316,1,        55,        50,   218817.7968750000,  4368284.0000000000,      4237,1,        54,        50,   218817.7968750000,  4368374.0000000000,1.000000000000,         0,         0
      5368,      3035,1,        39,        33,   217287.7968750000,  4369724.0000000000,      2956,1,        38,        33,   217287.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      5369,      3035,1,        39,        33,   217287.7968750000,  4369724.0000000000,      3036,1,        39,        34,   217377.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      5370,      3036,1,        39,        34,   217377.7968750000,  4369724.0000000000,      2957,1,        38,        34,   217377.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      5371,      3036,1,        39,        34,   217377.7968750000,  4369724.0000000000,      3037,1,        39,        35,   217467.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      5372,      3037,1,        39,        35,   217467.7968750000,  4369724.0000000000,      2958,1,        38,        35,   217467.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      5373,      3037,1,        39,        35,   217467.7968750000,  4369724.0000000000,      3038,1,        39,        36,   217557.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      5374,      3038,1,        39,        36,   217557.7968750000,  4369724.0000000000,      2959,1,        38,        36,   217557.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      5375,      3038,1,        39,        36,   217557.7968750000,  4369724.0000000000,      3039,1,        39,        37,   217647.7968750000,  4369724.0000000000,0.500000000000,         0,         0
      5376,      3362,1,        43,        44,   218277.7968750000,  4369364.0000000000,      3283,1,        42,        44,   218277.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      5377,      3362,1,        43,        44,   218277.7968750000,  4369364.0000000000,      3363,1,        43,        45,   218367.7968750000,  4369364.0000000000,0.500000000000,         0,         0
      5378,      3611,1,        46,        56,   219357.7968750000,  4369094.0000000000,      3532,1,        45,        56,   219357.7968750000,  4369184.0000000000,0.500000000000,         0,         0
      5379,      3611,1,        46,        56,   219357.7968750000,  4369094.0000000000,      3612,1,        46,        57,   219447.7968750000,  4369094.0000000000,0.500000000000,         0,         0
      5380,      3612,1,        46,        57,   219447.7968750000,  4369094.0000000000,      3533,1,        45,        57,   219447.7968750000,  4369184.0000000000,0.500000000000,         0,         0
      5381,      3612,1,        46,        57,   219447.7968750000,  4369094.0000000000,      3613,1,        46,        58,   219537.7968750000,  4369094.0000000000,0.500000000000,         0,         0
      5382,      3613,1,        46,        58,   219537.7968750000,  4369094.0000000000,      3534,1,        45,        58,   219537.7968750000,  4369184.0000000000,0.500000000000,         0,         0
      5383,      3613,1,        46,        58,   219537.7968750000,  4369094.0000000000,      3614,1,        46,        59,   219627.7968750000,  4369094.0000000000,0.500000000000,         0,         0
      5384,      3614,1,        46,        59,   219627.7968750000,  4369094.0000000000,      3535,1,        45,        59,   219627.7968750000,  4369184.0000000000,0.500000000000,         0,         0
      5385,      3614,1,        46,        59,   219627.7968750000,  4369094.0000000000,      3615,1,        46,        60,   219717.7968750000,  4369094.0000000000,0.500000000000,         0,         0
      5386,      3630,1,        46,        75,   221067.7968750000,  4369094.0000000000,      3551,1,        45,        75,   221067.7968750000,  4369184.0000000000,0.500000000000,         0,         0
      5387,      3630,1,        46,        75,   221067.7968750000,  4369094.0000000000,      3629,1,        46,        74,   220977.7968750000,  4369094.0000000000,0.500000000000,         0,         0
      5388,      3698,1,        47,        64,   220077.7968750000,  4369004.0000000000,      3619,1,        46,        64,   220077.7968750000,  4369094.0000000000,0.333333343267,         0,         0
      5389,      3698,1,        47,        64,   220077.7968750000,  4369004.0000000000,      3697,1,        47,        63,   219987.7968750000,  4369004.0000000000,0.333333343267,         0,         0
      5390,      3698,1,        47,        64,   220077.7968750000,  4369004.0000000000,      3699,1,        47,        65,   220167.7968750000,  4369004.0000000000,0.333333343267,         0,         0
      5391,      3699,1,        47,        65,   220167.7968750000,  4369004.0000000000,      3778,1,        48,        65,   220167.7968750000,  4368914.0000000000,0.500000000000,         0,         0
      5392,      3699,1,        47,        65,   220167.7968750000,  4369004.0000000000,      3700,1,        47,        66,   220257.7968750000,  4369004.0000000000,0.500000000000,         0,         0
      5393,      3708,1,        47,        74,   220977.7968750000,  4369004.0000000000,      3629,1,        46,        74,   220977.7968750000,  4369094.0000000000,0.500000000000,         0,         0
      5394,      3708,1,        47,        74,   220977.7968750000,  4369004.0000000000,      3707,1,        47,        73,   220887.7968750000,  4369004.0000000000,0.500000000000,         0,         0
      5395,      3775,1,        48,        62,   219897.7968750000,  4368914.0000000000,      3696,1,        47,        62,   219897.7968750000,  4369004.0000000000,0.500000000000,         0,         0
      5396,      3775,1,        48,        62,   219897.7968750000,  4368914.0000000000,      3774,1,        48,        61,   219807.7968750000,  4368914.0000000000,0.500000000000,         0,         0
      5397,      3778,1,        48,        65,   220167.7968750000,  4368914.0000000000,      3779,1,        48,        66,   220257.7968750000,  4368914.0000000000,1.000000000000,         0,         0
      5398,      3779,1,        48,        66,   220257.7968750000,  4368914.0000000000,      3700,1,        47,        66,   220257.7968750000,  4369004.0000000000,0.500000000000,         0,         0
      5399,      3779,1,        48,        66,   220257.7968750000,  4368914.0000000000,      3780,1,        48,        67,   220347.7968750000,  4368914.0000000000,0.500000000000,         0,         0
      5400,      3780,1,        48,        67,   220347.7968750000,  4368914.0000000000,      3701,1,        47,        67,   220347.7968750000,  4369004.0000000000,0.500000000000,         0,         0
      5401,      3780,1,        48,        67,   220347.7968750000,  4368914.0000000000,      3781,1,        48,        68,   220437.7968750000,  4368914.0000000000,0.500000000000,         0,         0
      5402,      3781,1,        48,        68,   220437.7968750000,  4368914.0000000000,      3702,1,        47,        68,   220437.7968750000,  4369004.0000000000,0.500000000000,         0,         0
      5403,      3781,1,        48,        68,   220437.7968750000,  4368914.0000000000,      3782,1,        48,        69,   220527.7968750000,  4368914.0000000000,0.500000000000,         0,         0
      5404,      3782,1,        48,        69,   220527.7968750000,  4368914.0000000000,      3703,1,        47,        69,   220527.7968750000,  4369004.0000000000,0.500000000000,         0,         0
      5405,      3782,1,        48,        69,   220527.7968750000,  4368914.0000000000,      3783,1,        48,        70,   220617.7968750000,  4368914.0000000000,0.500000000000,         0,         0
      5406,      3783,1,        48,        70,   220617.7968750000,  4368914.0000000000,      3704,1,        47,        70,   220617.7968750000,  4369004.0000000000,0.500000000000,         0,         0
      5407,      3783,1,        48,        70,   220617.7968750000,  4368914.0000000000,      3784,1,        48,        71,   220707.7968750000,  4368914.0000000000,0.500000000000,         0,         0
      5408,      3853,1,        49,        61,   219807.7968750000,  4368824.0000000000,      3774,1,        48,        61,   219807.7968750000,  4368914.0000000000,0.500000000000,         0,         0
      5409,      3853,1,        49,        61,   219807.7968750000,  4368824.0000000000,      3852,1,        49,        60,   219717.7968750000,  4368824.0000000000,0.500000000000,         0,         0
      5410,      4237,1,        54,        50,   218817.7968750000,  4368374.0000000000,      4158,1,        53,        50,   218817.7968750000,  4368464.0000000000,1.000000000000,         0,         0
      5411,      2957,1,        38,        34,   217377.7968750000,  4369814.0000000000,      2878,1,        37,        34,   217377.7968750000,  4369904.0000000000,0.500000000000,         0,         0
      5412,      2957,1,        38,        34,   217377.7968750000,  4369814.0000000000,      2958,1,        38,        35,   217467.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      5413,      2958,1,        38,        35,   217467.7968750000,  4369814.0000000000,      2879,1,        37,        35,   217467.7968750000,  4369904.0000000000,0.500000000000,         0,         0
      5414,      2958,1,        38,        35,   217467.7968750000,  4369814.0000000000,      2959,1,        38,        36,   217557.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      5415,      2959,1,        38,        36,   217557.7968750000,  4369814.0000000000,      2880,1,        37,        36,   217557.7968750000,  4369904.0000000000,0.500000000000,         0,         0
      5416,      2959,1,        38,        36,   217557.7968750000,  4369814.0000000000,      2960,1,        38,        37,   217647.7968750000,  4369814.0000000000,0.500000000000,         0,         0
      5417,      3283,1,        42,        44,   218277.7968750000,  4369454.0000000000,      3204,1,        41,        44,   218277.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      5418,      3283,1,        42,        44,   218277.7968750000,  4369454.0000000000,      3284,1,        42,        45,   218367.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      5419,      3532,1,        45,        56,   219357.7968750000,  4369184.0000000000,      3453,1,        44,        56,   219357.7968750000,  4369274.0000000000,0.500000000000,         0,         0
      5420,      3532,1,        45,        56,   219357.7968750000,  4369184.0000000000,      3533,1,        45,        57,   219447.7968750000,  4369184.0000000000,0.500000000000,         0,         0
      5421,      3533,1,        45,        57,   219447.7968750000,  4369184.0000000000,      3454,1,        44,        57,   219447.7968750000,  4369274.0000000000,0.500000000000,         0,         0
      5422,      3533,1,        45,        57,   219447.7968750000,  4369184.0000000000,      3534,1,        45,        58,   219537.7968750000,  4369184.0000000000,0.500000000000,         0,         0
      5423,      3534,1,        45,        58,   219537.7968750000,  4369184.0000000000,      3455,1,        44,        58,   219537.7968750000,  4369274.0000000000,0.500000000000,         0,         0
      5424,      3534,1,        45,        58,   219537.7968750000,  4369184.0000000000,      3535,1,        45,        59,   219627.7968750000,  4369184.0000000000,0.500000000000,         0,         0
      5425,      3535,1,        45,        59,   219627.7968750000,  4369184.0000000000,      3456,1,        44,        59,   219627.7968750000,  4369274.0000000000,0.500000000000,         0,         0
      5426,      3535,1,        45,        59,   219627.7968750000,  4369184.0000000000,      3536,1,        45,        60,   219717.7968750000,  4369184.0000000000,0.500000000000,         0,         0
      5427,      3551,1,        45,        75,   221067.7968750000,  4369184.0000000000,      3472,1,        44,        75,   221067.7968750000,  4369274.0000000000,0.500000000000,         0,         0
      5428,      3551,1,        45,        75,   221067.7968750000,  4369184.0000000000,      3550,1,        45,        74,   220977.7968750000,  4369184.0000000000,0.500000000000,         0,         0
      5429,      3619,1,        46,        64,   220077.7968750000,  4369094.0000000000,      3540,1,        45,        64,   220077.7968750000,  4369184.0000000000,0.333333343267,         0,         0
      5430,      3619,1,        46,        64,   220077.7968750000,  4369094.0000000000,      3618,1,        46,        63,   219987.7968750000,  4369094.0000000000,0.333333343267,         0,         0
      5431,      3619,1,        46,        64,   220077.7968750000,  4369094.0000000000,      3620,1,        46,        65,   220167.7968750000,  4369094.0000000000,0.333333343267,         0,         0
      5432,      3620,1,        46,        65,   220167.7968750000,  4369094.0000000000,      3621,1,        46,        66,   220257.7968750000,  4369094.0000000000,1.000000000000,         0,         0
      5433,      3621,1,        46,        66,   220257.7968750000,  4369094.0000000000,      3700,1,        47,        66,   220257.7968750000,  4369004.0000000000,0.500000000000,         0,         0
      5434,      3621,1,        46,        66,   220257.7968750000,  4369094.0000000000,      3622,1,        46,        67,   220347.7968750000,  4369094.0000000000,0.500000000000,         0,         0
      5435,      3622,1,        46,        67,   220347.7968750000,  4369094.0000000000,      3701,1,        47,        67,   220347.7968750000,  4369004.0000000000,0.500000000000,         0,         0
      5436,      3622,1,        46,        67,   220347.7968750000,  4369094.0000000000,      3623,1,        46,        68,   220437.7968750000,  4369094.0000000000,0.500000000000,         0,         0
      5437,      3623,1,        46,        68,   220437.7968750000,  4369094.0000000000,      3624,1,        46,        69,   220527.7968750000,  4369094.0000000000,1.000000000000,         0,         0
      5438,      3624,1,        46,        69,   220527.7968750000,  4369094.0000000000,      3545,1,        45,        69,   220527.7968750000,  4369184.0000000000,0.500000000000,         0,         0
      5439,      3624,1,        46,        69,   220527.7968750000,  4369094.0000000000,      3625,1,        46,        70,   220617.7968750000,  4369094.0000000000,0.500000000000,         0,         0
      5440,      3629,1,        46,        74,   220977.7968750000,  4369094.0000000000,      3550,1,        45,        74,   220977.7968750000,  4369184.0000000000,0.500000000000,         0,         0
      5441,      3629,1,        46,        74,   220977.7968750000,  4369094.0000000000,      3628,1,        46,        73,   220887.7968750000,  4369094.0000000000,0.500000000000,         0,         0
      5442,      3697,1,        47,        63,   219987.7968750000,  4369004.0000000000,      3618,1,        46,        63,   219987.7968750000,  4369094.0000000000,0.500000000000,         0,         0
      5443,      3697,1,        47,        63,   219987.7968750000,  4369004.0000000000,      3696,1,        47,        62,   219897.7968750000,  4369004.0000000000,0.500000000000,         0,         0
      5444,      3700,1,        47,        66,   220257.7968750000,  4369004.0000000000,      3701,1,        47,        67,   220347.7968750000,  4369004.0000000000,1.000000000000,         0,         0
      5445,      3701,1,        47,        67,   220347.7968750000,  4369004.0000000000,      3702,1,        47,        68,   220437.7968750000,  4369004.0000000000,1.000000000000,         0,         0
      5446,      3702,1,        47,        68,   220437.7968750000,  4369004.0000000000,      3703,1,        47,        69,   220527.7968750000,  4369004.0000000000,1.000000000000,         0,         0
      5447,      3703,1,        47,        69,   220527.7968750000,  4369004.0000000000,      3704,1,        47,        70,   220617.7968750000,  4369004.0000000000,1.000000000000,         0,         0
      5448,      3704,1,        47,        70,   220617.7968750000,  4369004.0000000000,      3625,1,        46,        70,   220617.7968750000,  4369094.0000000000,0.500000000000,         0,         0
      5449,      3704,1,        47,        70,   220617.7968750000,  4369004.0000000000,      3705,1,        47,        71,   220707.7968750000,  4369004.0000000000,0.500000000000,         0,         0
      5450,      3774,1,        48,        61,   219807.7968750000,  4368914.0000000000,      3695,1,        47,        61,   219807.7968750000,  4369004.0000000000,0.500000000000,         0,         0
      5451,      3774,1,        48,        61,   219807.7968750000,  4368914.0000000000,      3773,1,        48,        60,   219717.7968750000,  4368914.0000000000,0.500000000000,         0,         0
      5452,      3852,1,        49,        60,   219717.7968750000,  4368824.0000000000,      3773,1,        48,        60,   219717.7968750000,  4368914.0000000000,1.000000000000,         0,         0
      5453,      4158,1,        53,        50,   218817.7968750000,  4368464.0000000000,      4157,1,        53,        49,   218727.7968750000,  4368464.0000000000,1.000000000000,         0,         0
      5454,      2879,1,        37,        35,   217467.7968750000,  4369904.0000000000,      2800,1,        36,        35,   217467.7968750000,  4369994.0000000000,0.500000000000,         0,         0
      5455,      2879,1,        37,        35,   217467.7968750000,  4369904.0000000000,      2880,1,        37,        36,   217557.7968750000,  4369904.0000000000,0.500000000000,         0,         0
      5456,      3453,1,        44,        56,   219357.7968750000,  4369274.0000000000,      3374,1,        43,        56,   219357.7968750000,  4369364.0000000000,0.500000000000,         0,         0
      5457,      3453,1,        44,        56,   219357.7968750000,  4369274.0000000000,      3454,1,        44,        57,   219447.7968750000,  4369274.0000000000,0.500000000000,         0,         0
      5458,      3454,1,        44,        57,   219447.7968750000,  4369274.0000000000,      3375,1,        43,        57,   219447.7968750000,  4369364.0000000000,0.500000000000,         0,         0
      5459,      3454,1,        44,        57,   219447.7968750000,  4369274.0000000000,      3455,1,        44,        58,   219537.7968750000,  4369274.0000000000,0.500000000000,         0,         0
      5460,      3455,1,        44,        58,   219537.7968750000,  4369274.0000000000,      3376,1,        43,        58,   219537.7968750000,  4369364.0000000000,0.500000000000,         0,         0
      5461,      3455,1,        44,        58,   219537.7968750000,  4369274.0000000000,      3456,1,        44,        59,   219627.7968750000,  4369274.0000000000,0.500000000000,         0,         0
      5462,      3456,1,        44,        59,   219627.7968750000,  4369274.0000000000,      3377,1,        43,        59,   219627.7968750000,  4369364.0000000000,0.500000000000,         0,         0
      5463,      3456,1,        44,        59,   219627.7968750000,  4369274.0000000000,      3457,1,        44,        60,   219717.7968750000,  4369274.0000000000,0.500000000000,         0,         0
      5464,      3472,1,        44,        75,   221067.7968750000,  4369274.0000000000,      3393,1,        43,        75,   221067.7968750000,  4369364.0000000000,1.000000000000,         0,         0
      5465,      3540,1,        45,        64,   220077.7968750000,  4369184.0000000000,      3539,1,        45,        63,   219987.7968750000,  4369184.0000000000,1.000000000000,         0,         0
      5466,      3545,1,        45,        69,   220527.7968750000,  4369184.0000000000,      3466,1,        44,        69,   220527.7968750000,  4369274.0000000000,0.500000000000,         0,         0
      5467,      3545,1,        45,        69,   220527.7968750000,  4369184.0000000000,      3546,1,        45,        70,   220617.7968750000,  4369184.0000000000,0.500000000000,         0,         0
      5468,      3546,1,        45,        70,   220617.7968750000,  4369184.0000000000,      3467,1,        44,        70,   220617.7968750000,  4369274.0000000000,0.333333343267,         0,         0
      5469,      3546,1,        45,        70,   220617.7968750000,  4369184.0000000000,      3625,1,        46,        70,   220617.7968750000,  4369094.0000000000,0.333333343267,         0,         0
      5470,      3546,1,        45,        70,   220617.7968750000,  4369184.0000000000,      3547,1,        45,        71,   220707.7968750000,  4369184.0000000000,0.333333343267,         0,         0
      5471,      3550,1,        45,        74,   220977.7968750000,  4369184.0000000000,      3471,1,        44,        74,   220977.7968750000,  4369274.0000000000,0.500000000000,         0,         0
      5472,      3550,1,        45,        74,   220977.7968750000,  4369184.0000000000,      3549,1,        45,        73,   220887.7968750000,  4369184.0000000000,0.500000000000,         0,         0
      5473,      3618,1,        46,        63,   219987.7968750000,  4369094.0000000000,      3539,1,        45,        63,   219987.7968750000,  4369184.0000000000,0.500000000000,         0,         0
      5474,      3618,1,        46,        63,   219987.7968750000,  4369094.0000000000,      3617,1,        46,        62,   219897.7968750000,  4369094.0000000000,0.500000000000,         0,         0
      5475,      3625,1,        46,        70,   220617.7968750000,  4369094.0000000000,      3626,1,        46,        71,   220707.7968750000,  4369094.0000000000,1.000000000000,         0,         0
      5476,      3696,1,        47,        62,   219897.7968750000,  4369004.0000000000,      3617,1,        46,        62,   219897.7968750000,  4369094.0000000000,0.500000000000,         0,         0
      5477,      3696,1,        47,        62,   219897.7968750000,  4369004.0000000000,      3695,1,        47,        61,   219807.7968750000,  4369004.0000000000,0.500000000000,         0,         0
      5478,      3773,1,        48,        60,   219717.7968750000,  4368914.0000000000,      3694,1,        47,        60,   219717.7968750000,  4369004.0000000000,1.000000000000,         0,         0
      5479,      3374,1,        43,        56,   219357.7968750000,  4369364.0000000000,      3295,1,        42,        56,   219357.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      5480,      3374,1,        43,        56,   219357.7968750000,  4369364.0000000000,      3375,1,        43,        57,   219447.7968750000,  4369364.0000000000,0.500000000000,         0,         0
      5481,      3375,1,        43,        57,   219447.7968750000,  4369364.0000000000,      3296,1,        42,        57,   219447.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      5482,      3375,1,        43,        57,   219447.7968750000,  4369364.0000000000,      3376,1,        43,        58,   219537.7968750000,  4369364.0000000000,0.500000000000,         0,         0
      5483,      3376,1,        43,        58,   219537.7968750000,  4369364.0000000000,      3297,1,        42,        58,   219537.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      5484,      3376,1,        43,        58,   219537.7968750000,  4369364.0000000000,      3377,1,        43,        59,   219627.7968750000,  4369364.0000000000,0.500000000000,         0,         0
      5485,      3377,1,        43,        59,   219627.7968750000,  4369364.0000000000,      3298,1,        42,        59,   219627.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      5486,      3377,1,        43,        59,   219627.7968750000,  4369364.0000000000,      3378,1,        43,        60,   219717.7968750000,  4369364.0000000000,0.500000000000,         0,         0
      5487,      3393,1,        43,        75,   221067.7968750000,  4369364.0000000000,      3314,1,        42,        75,   221067.7968750000,  4369454.0000000000,1.000000000000,         0,         0
      5488,      3466,1,        44,        69,   220527.7968750000,  4369274.0000000000,      3387,1,        43,        69,   220527.7968750000,  4369364.0000000000,0.500000000000,         0,         0
      5489,      3466,1,        44,        69,   220527.7968750000,  4369274.0000000000,      3467,1,        44,        70,   220617.7968750000,  4369274.0000000000,0.500000000000,         0,         0
      5490,      3467,1,        44,        70,   220617.7968750000,  4369274.0000000000,      3388,1,        43,        70,   220617.7968750000,  4369364.0000000000,0.500000000000,         0,         0
      5491,      3467,1,        44,        70,   220617.7968750000,  4369274.0000000000,      3468,1,        44,        71,   220707.7968750000,  4369274.0000000000,0.500000000000,         0,         0
      5492,      3468,1,        44,        71,   220707.7968750000,  4369274.0000000000,      3389,1,        43,        71,   220707.7968750000,  4369364.0000000000,0.500000000000,         0,         0
      5493,      3468,1,        44,        71,   220707.7968750000,  4369274.0000000000,      3469,1,        44,        72,   220797.7968750000,  4369274.0000000000,0.500000000000,         0,         0
      5494,      3539,1,        45,        63,   219987.7968750000,  4369184.0000000000,      3538,1,        45,        62,   219897.7968750000,  4369184.0000000000,1.000000000000,         0,         0
      5495,      3694,1,        47,        60,   219717.7968750000,  4369004.0000000000,      3615,1,        46,        60,   219717.7968750000,  4369094.0000000000,0.500000000000,         0,         0
      5496,      3694,1,        47,        60,   219717.7968750000,  4369004.0000000000,      3695,1,        47,        61,   219807.7968750000,  4369004.0000000000,0.500000000000,         0,         0
      5497,      3295,1,        42,        56,   219357.7968750000,  4369454.0000000000,      3216,1,        41,        56,   219357.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      5498,      3295,1,        42,        56,   219357.7968750000,  4369454.0000000000,      3296,1,        42,        57,   219447.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      5499,      3296,1,        42,        57,   219447.7968750000,  4369454.0000000000,      3217,1,        41,        57,   219447.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      5500,      3296,1,        42,        57,   219447.7968750000,  4369454.0000000000,      3297,1,        42,        58,   219537.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      5501,      3297,1,        42,        58,   219537.7968750000,  4369454.0000000000,      3218,1,        41,        58,   219537.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      5502,      3297,1,        42,        58,   219537.7968750000,  4369454.0000000000,      3298,1,        42,        59,   219627.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      5503,      3298,1,        42,        59,   219627.7968750000,  4369454.0000000000,      3219,1,        41,        59,   219627.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      5504,      3298,1,        42,        59,   219627.7968750000,  4369454.0000000000,      3299,1,        42,        60,   219717.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      5505,      3314,1,        42,        75,   221067.7968750000,  4369454.0000000000,      3235,1,        41,        75,   221067.7968750000,  4369544.0000000000,1.000000000000,         0,         0
      5506,      3387,1,        43,        69,   220527.7968750000,  4369364.0000000000,      3308,1,        42,        69,   220527.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      5507,      3387,1,        43,        69,   220527.7968750000,  4369364.0000000000,      3388,1,        43,        70,   220617.7968750000,  4369364.0000000000,0.500000000000,         0,         0
      5508,      3388,1,        43,        70,   220617.7968750000,  4369364.0000000000,      3309,1,        42,        70,   220617.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      5509,      3388,1,        43,        70,   220617.7968750000,  4369364.0000000000,      3389,1,        43,        71,   220707.7968750000,  4369364.0000000000,0.500000000000,         0,         0
      5510,      3389,1,        43,        71,   220707.7968750000,  4369364.0000000000,      3310,1,        42,        71,   220707.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      5511,      3389,1,        43,        71,   220707.7968750000,  4369364.0000000000,      3390,1,        43,        72,   220797.7968750000,  4369364.0000000000,0.500000000000,         0,         0
      5512,      3216,1,        41,        56,   219357.7968750000,  4369544.0000000000,      3137,1,        40,        56,   219357.7968750000,  4369634.0000000000,0.333333343267,         0,         0
      5513,      3216,1,        41,        56,   219357.7968750000,  4369544.0000000000,      3215,1,        41,        55,   219267.7968750000,  4369544.0000000000,0.333333343267,         0,         0
      5514,      3216,1,        41,        56,   219357.7968750000,  4369544.0000000000,      3217,1,        41,        57,   219447.7968750000,  4369544.0000000000,0.333333343267,         0,         0
      5515,      3218,1,        41,        58,   219537.7968750000,  4369544.0000000000,      3139,1,        40,        58,   219537.7968750000,  4369634.0000000000,0.333333343267,         0,         0
      5516,      3218,1,        41,        58,   219537.7968750000,  4369544.0000000000,      3217,1,        41,        57,   219447.7968750000,  4369544.0000000000,0.333333343267,         0,         0
      5517,      3218,1,        41,        58,   219537.7968750000,  4369544.0000000000,      3219,1,        41,        59,   219627.7968750000,  4369544.0000000000,0.333333343267,         0,         0
      5518,      3219,1,        41,        59,   219627.7968750000,  4369544.0000000000,      3140,1,        40,        59,   219627.7968750000,  4369634.0000000000,0.500000000000,         0,         0
      5519,      3219,1,        41,        59,   219627.7968750000,  4369544.0000000000,      3220,1,        41,        60,   219717.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      5520,      3308,1,        42,        69,   220527.7968750000,  4369454.0000000000,      3229,1,        41,        69,   220527.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      5521,      3308,1,        42,        69,   220527.7968750000,  4369454.0000000000,      3309,1,        42,        70,   220617.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      5522,      3309,1,        42,        70,   220617.7968750000,  4369454.0000000000,      3230,1,        41,        70,   220617.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      5523,      3309,1,        42,        70,   220617.7968750000,  4369454.0000000000,      3310,1,        42,        71,   220707.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      5524,      3310,1,        42,        71,   220707.7968750000,  4369454.0000000000,      3231,1,        41,        71,   220707.7968750000,  4369544.0000000000,0.500000000000,         0,         0
      5525,      3310,1,        42,        71,   220707.7968750000,  4369454.0000000000,      3311,1,        42,        72,   220797.7968750000,  4369454.0000000000,0.500000000000,         0,         0
      5526,      3137,1,        40,        56,   219357.7968750000,  4369634.0000000000,      3058,1,        39,        56,   219357.7968750000,  4369724.0000000000,0.333333343267,         0,         0
      5527,      3137,1,        40,        56,   219357.7968750000,  4369634.0000000000,      3136,1,        40,        55,   219267.7968750000,  4369634.0000000000,0.333333343267,         0,         0
